trialN	eyeLXraw	eyeLYraw	eyeLZraw	eyeRXraw	eyeRYraw	eyeRZraw	indexXraw	indexYraw	indexZraw	thumbXraw	thumbYraw	thumbZraw	fingerAtStart	isStimulusDrawn	graspPhase
6	-30.5	0	0	30.5	0	0	34.620792	-59.350194	-318.41536	44.700697	-48.630952	-231.867086	0	0	0
6	-30.5	0	0	30.5	0	0	36.610345	-59.050746	-316.500987	46.096765	-49.356424	-231.172996	0	0	0
6	-30.5	0	0	30.5	0	0	38.256253	-58.760914	-314.700819	48.293181	-50.35333	-230.539463	0	0	0
6	-30.5	0	0	30.5	0	0	40.159752	-58.259882	-312.561701	50.05321	-50.352259	-229.049519	0	0	0
6	-30.5	0	0	30.5	0	0	42.350025	-57.823804	-310.292122	52.344325	-50.332129	-227.463516	0	0	0
6	-30.5	0	0	30.5	0	0	45.153115	-57.65156	-307.182782	55.105601	-51.213432	-225.85806	0	0	0
6	-30.5	0	0	30.5	0	0	50.193165	-57.490699	-300.791415	60.415602	-51.563889	-221.47624	0	0	0
6	-30.5	0	0	30.5	0	0	52.836784	-57.01474	-297.048738	63.773513	-52.213227	-219.312355	0	0	0
6	-30.5	0	0	30.5	0	0	56.288525	-56.326099	-292.698869	67.149777	-52.73876	-216.718736	0	0	0
6	-30.5	0	0	30.5	0	0	59.409163	-56.752739	-288.503042	70.420661	-52.710122	-213.578169	0	0	0
6	-30.5	0	0	30.5	0	0	62.67959	-56.583021	-283.991353	74.470973	-53.218883	-210.758713	0	0	0
6	-30.5	0	0	30.5	0	0	66.345159	-56.536569	-278.903381	78.306562	-53.671202	-207.424477	0	0	0
6	-30.5	0	0	30.5	0	0	69.973952	-56.699699	-273.761625	82.096147	-54.296499	-203.713917	0	0	0
6	-30.5	0	0	30.5	0	0	74.076538	-57.050268	-268.048639	86.363267	-54.854095	-200.102633	0	0	0
6	-30.5	0	0	30.5	0	0	78.255021	-57.108714	-262.321927	91.167996	-56.21322	-196.716267	0	0	0
6	-30.5	0	0	30.5	0	0	82.589912	-58.075705	-257.127972	95.378333	-57.375815	-192.591354	0	0	0
6	-30.5	0	0	30.5	0	0	86.855522	-58.662862	-251.836328	100.094718	-58.269931	-188.699155	0	0	0
6	-30.5	0	0	30.5	0	0	91.273762	-59.853473	-246.447059	104.169078	-59.360807	-184.30283	0	0	0
6	-30.5	0	0	30.5	0	0	96.210358	-60.61037	-240.599221	108.833529	-61.408002	-180.282768	0	0	0
6	-30.5	0	0	30.5	0	0	101.182811	-61.662655	-234.82746	114.034544	-63.2295	-176.510871	0	0	0
6	-30.5	0	0	30.5	0	0	106.091338	-63.100154	-229.309946	118.825187	-64.606015	-172.236767	0	0	0
6	-30.5	0	0	30.5	0	0	110.74224	-65.112276	-224.21509	123.372133	-66.12082	-167.705053	0	0	0
6	-30.5	0	0	30.5	0	0	115.583924	-67.472284	-219.036092	127.988212	-68.055618	-163.243336	0	0	0
6	-30.5	0	0	30.5	0	0	120.739916	-69.43167	-213.611305	132.605632	-70.208264	-158.811935	0	0	0
6	-30.5	0	0	30.5	0	0	125.948606	-71.450426	-208.112162	137.493527	-73.066616	-154.752381	0	0	0
6	-30.5	0	0	30.5	0	0	130.746453	-73.932001	-202.971532	142.433334	-75.56698	-150.618867	0	0	0
6	-30.5	0	0	30.5	0	0	135.481781	-77.352264	-197.913017	147.441633	-78.492951	-146.493274	0	0	0
6	-30.5	0	0	30.5	0	0	140.737621	-79.903772	-192.384336	152.473941	-81.855692	-142.543795	0	0	0
6	-30.5	0	0	30.5	0	0	145.854035	-82.802284	-186.882928	157.066792	-85.055106	-138.421744	0	0	0
6	-30.5	0	0	30.5	0	0	151.30402	-86.183787	-181.207677	161.492806	-87.895497	-134.132316	0	0	0
6	-30.5	0	0	30.5	0	0	156.426194	-89.551113	-175.929538	166.84312	-91.092034	-130.412511	0	0	0
6	-30.5	0	0	30.5	0	0	161.681208	-93.23135	-170.638161	172.398813	-94.271354	-126.747307	0	0	0
6	-30.5	0	0	30.5	0	0	167.158452	-97.273996	-165.64978	176.762595	-97.452114	-122.503958	0	0	0
6	-30.5	0	0	30.5	0	0	172.486484	-100.824846	-160.669532	181.815637	-100.516439	-118.72301	0	0	0
6	-30.5	0	0	30.5	0	0	177.523925	-105.071945	-156.20438	186.269066	-104.397606	-115.02623	0	0	0
6	-30.5	0	0	30.5	0	0	182.721297	-109.371221	-151.946641	190.920169	-108.928163	-111.815842	0	0	0
6	-30.5	0	0	30.5	0	0	187.998306	-113.979085	-147.683649	195.372409	-113.795154	-108.864738	0	0	0
6	-30.5	0	0	30.5	0	0	192.995256	-118.901597	-143.804681	199.324201	-117.899279	-105.834644	0	0	0
6	-30.5	0	0	30.5	0	0	197.387944	-124.339153	-140.381401	203.513153	-122.876427	-103.203344	0	0	0
6	-30.5	0	0	30.5	0	0	201.874259	-130.425289	-137.237398	207.06314	-128.395845	-100.549012	0	0	0
6	-30.5	0	0	30.5	0	0	206.438376	-136.117428	-134.00981	211.024653	-134.337996	-98.006479	0	0	0
6	-30.5	0	0	30.5	0	0	210.542405	-142.211282	-130.87388	214.17899	-140.112047	-95.114738	0	0	0
6	-30.5	0	0	30.5	0	0	214.429671	-148.396511	-127.732599	217.718174	-145.740205	-92.291516	0	0	0
6	-30.5	0	0	30.5	0	0	218.302019	-154.944403	-124.675981	221.607887	-152.175062	-89.787896	0	0	0
6	-30.5	0	0	30.5	0	0	222.108027	-161.594934	-121.51555	225.356326	-158.907307	-87.319345	0	0	0
6	-30.5	0	0	30.5	0	0	226.04493	-168.004397	-118.161036	228.808066	-165.533659	-84.938014	0	0	0
6	-30.5	0	0	30.5	0	0	229.801812	-174.204825	-114.725067	232.110737	-171.105682	-82.37403	0	0	0
6	-30.5	0	0	30.5	0	0	233.514827	-180.820494	-111.490928	235.608609	-177.553308	-79.943797	0	0	0
6	-30.5	0	0	30.5	0	0	237.219881	-187.119856	-108.257992	238.989125	-184.005488	-77.382911	0	0	0
6	-30.5	0	0	30.5	0	0	240.853146	-193.2887	-104.940505	241.978993	-190.427362	-74.498602	0	0	0
6	-30.5	0	0	30.5	0	0	244.378339	-199.411675	-101.474356	245.886737	-196.852405	-71.553299	0	0	0
6	-30.5	0	0	30.5	0	0	247.870373	-205.956559	-97.988437	248.966713	-203.430714	-68.328146	0	0	0
6	-30.5	0	0	30.5	0	0	250.687359	-212.118241	-94.215331	251.9399	-209.468215	-65.039421	0	0	0
6	-30.5	0	0	30.5	0	0	253.64992	-218.695665	-90.309888	254.992926	-215.572019	-61.921932	0	0	0
6	-30.5	0	0	30.5	0	0	256.405154	-225.31593	-86.546175	258.880477	-222.424919	-59.129026	0	0	0
6	-30.5	0	0	30.5	0	0	259.73875	-231.251833	-82.441717	261.652478	-229.125136	-56.283501	0	0	0
6	-30.5	0	0	30.5	0	0	262.931915	-237.261039	-78.475097	264.449173	-235.550434	-53.472402	0	0	0
6	-30.5	0	0	30.5	0	0	265.539729	-243.380632	-74.785971	267.05475	-242.176238	-50.618654	0	0	0
6	-30.5	0	0	30.5	0	0	268.106589	-249.245147	-70.857503	269.873788	-247.977398	-47.586526	0	0	0
6	-30.5	0	0	30.5	0	0	270.624594	-254.43496	-66.593366	272.194761	-253.886255	-44.267532	0	0	0
6	-30.5	0	0	30.5	0	0	272.667375	-259.83062	-62.35942	274.79323	-258.886459	-40.916694	0	0	0
6	-30.5	0	0	30.5	0	0	274.503025	-265.127381	-58.040947	277.109197	-264.511861	-37.629337	0	0	0
6	-30.5	0	0	30.5	0	0	276.408854	-270.061119	-53.539937	279.536977	-269.162886	-34.502337	0	0	0
6	-30.5	0	0	30.5	0	0	278.391874	-274.675075	-49.013795	281.46533	-273.757367	-31.481662	0	0	0
6	-30.5	0	0	30.5	0	0	280.20207	-279.716778	-44.884683	283.237495	-278.671654	-28.614142	0	0	0
6	-30.5	0	0	30.5	0	0	282.002176	-284.326569	-41.032366	285.138419	-283.430359	-25.918736	0	0	0
7	-30.5	0	0	30.5	0	0	283.123279	-288.84811	-37.720161	287.070102	-287.746839	-23.254039	1	1	0
7	-30.5	0	0	30.5	0	0	276.671212	-370.168249	11.057035	277.886962	-367.741558	11.93582	1	1	0
7	-30.5	0	0	30.5	0	0	276.685084	-370.166019	11.052198	277.836416	-367.803971	11.95238	1	1	0
7	-30.5	0	0	30.5	0	0	276.63925	-370.201792	11.062138	277.73313	-367.783791	11.984011	1	1	0
7	-30.5	0	0	30.5	0	0	276.495093	-370.302594	11.015191	277.855437	-367.76041	11.950118	1	1	0
7	-30.5	0	0	30.5	0	0	276.460987	-370.301387	11.017984	277.806581	-367.757767	11.962154	1	1	0
7	-30.5	0	0	30.5	0	0	276.561536	-370.213739	11.04197	277.698725	-367.646394	11.986165	1	1	0
7	-30.5	0	0	30.5	0	0	276.46438	-370.283398	11.024139	277.829402	-367.755407	11.941544	1	1	0
7	-30.5	0	0	30.5	0	0	276.461406	-370.4306	10.982493	277.745554	-367.748011	11.970683	1	1	0
7	-30.5	0	0	30.5	0	0	276.463555	-370.416839	10.971236	277.725023	-367.785894	11.9892	1	1	0
7	-30.5	0	0	30.5	0	0	276.57918	-370.204121	11.04717	277.762938	-367.72232	11.978089	1	1	0
7	-30.5	0	0	30.5	0	0	276.621949	-370.178041	11.047238	277.824258	-367.6539	11.949344	1	1	0
7	-30.5	0	0	30.5	0	0	276.71592	-370.106466	11.073811	277.907762	-367.757945	11.917383	1	1	0
7	-30.5	0	0	30.5	0	0	276.472246	-370.394271	10.983535	277.941696	-367.789296	11.913668	1	1	0
7	-30.5	0	0	30.5	0	0	276.555053	-370.225776	11.032601	277.762396	-367.929776	11.980961	1	1	0
7	-30.5	0	0	30.5	0	0	276.490015	-370.362631	10.996125	277.811439	-367.933923	11.955715	1	1	0
7	-30.5	0	0	30.5	0	0	276.462086	-370.356534	11.004389	277.792802	-367.91448	11.967031	1	1	0
7	-30.5	0	0	30.5	0	0	276.484966	-370.326785	11.00424	277.834359	-367.732229	11.946294	1	1	0
7	-30.5	0	0	30.5	0	0	276.493009	-370.33102	10.991595	277.850843	-367.67853	11.932132	1	1	0
7	-30.5	0	0	30.5	0	0	276.580431	-370.212272	11.029214	277.878245	-367.732121	11.934505	1	1	0
7	-30.5	0	0	30.5	0	0	276.523599	-370.250056	11.03135	277.941986	-367.738752	11.920628	1	1	0
7	-30.5	0	0	30.5	0	0	276.530093	-370.25449	11.034077	277.928548	-367.556563	11.916215	1	1	0
7	-30.5	0	0	30.5	0	0	276.647222	-370.159199	11.055169	277.825031	-367.512854	11.944076	1	1	0
7	-30.5	0	0	30.5	0	0	276.574089	-370.296066	11.012488	277.714821	-367.613737	11.987483	1	1	0
7	-30.5	0	0	30.5	0	0	276.646528	-370.132501	11.061215	277.79115	-367.872177	11.983595	1	1	0
7	-30.5	0	0	30.5	0	0	276.576621	-370.187961	11.045663	277.891581	-367.998249	11.942589	1	1	0
7	-30.5	0	0	30.5	0	0	276.866433	-369.85525	11.143168	277.825027	-367.726001	11.948768	1	1	0
7	-30.5	0	0	30.5	0	0	276.554264	-370.277762	11.017125	277.839357	-367.602223	11.940768	1	1	0
7	-30.5	0	0	30.5	0	0	276.464928	-370.363412	10.993338	277.680234	-367.522699	11.992045	1	1	0
7	-30.5	0	0	30.5	0	0	276.548876	-370.225709	11.025557	277.79202	-367.659871	11.965574	1	1	0
7	-30.5	0	0	30.5	0	0	276.419654	-370.394164	10.97286	277.917927	-367.530497	11.9165	1	1	0
7	-30.5	0	0	30.5	0	0	276.63115	-370.103101	11.069644	277.936117	-367.54077	11.916608	1	1	0
7	-30.5	0	0	30.5	0	0	276.698376	-370.082682	11.080206	277.828092	-367.570048	11.945298	1	1	0
7	-30.5	0	0	30.5	0	0	276.662753	-370.208372	11.039759	277.861366	-367.613628	11.932839	1	1	0
7	-30.5	0	0	30.5	0	0	276.531798	-370.224132	11.030811	277.795601	-367.610308	11.960313	1	1	0
7	-30.5	0	0	30.5	0	0	276.61121	-370.175779	11.053767	277.855935	-367.589381	11.93516	1	1	0
7	-30.5	0	0	30.5	0	0	276.546356	-370.218699	11.043307	277.789397	-367.654285	11.974105	1	1	0
7	-30.5	0	0	30.5	0	0	276.504693	-370.268162	11.036687	277.796888	-367.760033	11.971408	1	1	0
7	-30.5	0	0	30.5	0	0	276.688261	-370.058798	11.093921	277.93463	-367.833245	11.9146	1	1	0
7	-30.5	0	0	30.5	0	0	276.564488	-370.194876	11.057389	277.839396	-367.686812	11.949332	1	1	0
7	-30.5	0	0	30.5	0	0	276.473967	-370.345397	10.997799	277.820712	-367.686488	11.952826	1	1	0
7	-30.5	0	0	30.5	0	0	276.464253	-370.326382	11.018824	277.8306	-367.710935	11.952276	1	1	0
7	-30.5	0	0	30.5	0	0	276.66259	-370.072972	11.102278	277.881664	-367.547655	11.922242	1	1	0
7	-30.5	0	0	30.5	0	0	276.481774	-370.285342	11.035007	277.758423	-367.752879	11.98313	1	1	0
7	-30.5	0	0	30.5	0	0	276.587224	-370.218503	11.046353	277.817418	-367.683775	11.956041	1	1	0
7	-30.5	0	0	30.5	0	0	276.441114	-370.42497	10.978333	277.926201	-367.741674	11.918249	1	1	0
7	-30.5	0	0	30.5	0	0	276.465304	-370.376803	10.993985	277.983341	-367.743438	11.903894	1	1	0
7	-30.5	0	0	30.5	0	0	276.530427	-370.270096	11.033366	277.78707	-367.55438	11.956876	1	1	0
7	-30.5	0	0	30.5	0	0	276.50895	-370.36205	11.006066	277.767877	-367.757432	11.976383	1	1	0
7	-30.5	0	0	30.5	0	0	276.622229	-370.178793	11.065399	277.952194	-367.880953	11.925947	1	1	0
7	-30.5	0	0	30.5	0	0	276.507292	-370.259202	11.03397	277.926433	-367.66609	11.924257	1	1	0
7	-30.5	0	0	30.5	0	0	276.541423	-370.249122	11.03788	277.947507	-367.336094	11.894795	1	1	0
7	-30.5	0	0	30.5	0	0	276.505073	-370.275614	11.024038	277.869899	-367.54436	11.937337	1	1	0
7	-30.5	0	0	30.5	0	0	276.579481	-370.207968	11.041022	277.8018	-367.843425	11.985186	1	1	0
7	-30.5	0	0	30.5	0	0	276.576192	-370.173334	11.067739	277.896489	-367.700239	11.934745	1	1	0
7	-30.5	0	0	30.5	0	0	276.494525	-370.296115	11.024388	277.897749	-367.599312	11.920392	1	1	0
7	-30.5	0	0	30.5	0	0	276.37396	-370.400626	10.988107	277.991733	-367.735485	11.899909	1	1	0
7	-30.5	0	0	30.5	0	0	276.339382	-370.445658	10.981029	277.885813	-367.538147	11.920147	1	1	0
7	-30.5	0	0	30.5	0	0	276.378755	-370.386432	10.998588	277.803221	-367.531546	11.94869	1	1	0
7	-30.5	0	0	30.5	0	0	276.549504	-370.202753	11.04662	277.888684	-367.483357	11.922359	1	1	0
7	-30.5	0	0	30.5	0	0	276.381853	-370.368155	11.003731	277.821817	-367.666463	11.958897	1	1	0
7	-30.5	0	0	30.5	0	0	276.200233	-370.667564	10.903956	277.8725	-367.723334	11.941352	1	1	0
7	-30.5	0	0	30.5	0	0	276.449284	-370.331793	11.000744	277.901283	-367.561253	11.923802	1	1	0
7	-30.5	0	0	30.5	0	0	276.322793	-370.475714	10.956401	277.741157	-367.583871	11.977116	1	1	0
7	-30.5	0	0	30.5	0	0	276.3861	-370.40968	10.981519	277.688735	-367.761877	12.00266	1	1	0
7	-30.5	0	0	30.5	0	0	276.504988	-370.297565	11.017911	277.863335	-367.776299	11.944437	1	1	0
7	-30.5	0	0	30.5	0	0	276.457933	-370.346665	11.006289	277.914047	-367.565212	11.91637	1	1	0
7	-30.5	0	0	30.5	0	0	276.482094	-370.235874	11.030017	277.837206	-367.629542	11.947571	1	1	0
7	-30.5	0	0	30.5	0	0	276.434111	-370.341665	11.002179	277.827545	-367.424014	11.937279	1	1	0
7	-30.5	0	0	30.5	0	0	276.430376	-370.339453	11.003599	277.767295	-367.539423	11.956195	1	1	0
7	-30.5	0	0	30.5	0	0	276.51269	-370.253284	11.029185	277.766015	-367.724209	11.972261	1	1	0
7	-30.5	0	0	30.5	0	0	276.384982	-370.362496	11.004858	277.785969	-367.453815	11.956191	1	1	0
7	-30.5	0	0	30.5	0	0	276.385019	-370.374171	11.011353	277.821024	-367.446652	11.952596	1	1	0
7	-30.5	0	0	30.5	0	0	276.694916	-370.039993	11.097101	277.888876	-367.591307	11.932476	1	1	0
7	-30.5	0	0	30.5	0	0	276.564769	-370.208136	11.037564	277.911174	-367.580747	11.926603	1	1	0
7	-30.5	0	0	30.5	0	0	276.384573	-370.358387	11.005564	277.83595	-367.601561	11.956379	1	1	0
7	-30.5	0	0	30.5	0	0	276.437254	-370.292336	11.005401	277.848397	-367.423297	11.936706	1	1	0
7	-30.5	0	0	30.5	0	0	276.435933	-370.295071	11.034875	277.763286	-367.267878	11.9539	1	1	0
7	-30.5	0	0	30.5	0	0	276.472355	-370.253508	11.03049	277.747955	-367.526993	11.971827	1	1	0
7	-30.5	0	0	30.5	0	0	276.374216	-370.438257	10.965968	277.832687	-367.60033	11.948243	1	1	0
7	-30.5	0	0	30.5	0	0	276.49622	-370.318793	11.011541	277.733142	-367.552858	11.975425	1	1	0
7	-30.5	0	0	30.5	0	0	276.491911	-370.25787	11.028394	277.724352	-367.537352	11.969261	1	1	0
7	-30.5	0	0	30.5	0	0	276.465323	-370.291916	11.029895	277.914771	-367.511168	11.912077	1	1	0
7	-30.5	0	0	30.5	0	0	276.378571	-370.432273	10.969136	277.841721	-367.564546	11.945445	1	1	0
7	-30.5	0	0	30.5	0	0	276.545495	-370.283436	11.019279	277.855769	-367.657451	11.938304	1	1	0
7	-30.5	0	0	30.5	0	0	276.619307	-370.142286	11.068349	277.806802	-367.609655	11.959524	1	1	0
7	-30.5	0	0	30.5	0	0	276.487505	-370.328897	11.010019	277.849399	-367.466955	11.945149	1	1	0
7	-30.5	0	0	30.5	0	0	276.308822	-370.521028	10.950654	277.918633	-367.473307	11.918237	1	1	0
7	-30.5	0	0	30.5	0	0	276.605615	-370.191083	11.046794	277.955567	-367.676452	11.905672	1	1	0
7	-30.5	0	0	30.5	0	0	276.396063	-370.400383	10.98212	277.733018	-367.601313	11.976219	1	1	0
7	-30.5	0	0	30.5	0	0	276.378194	-370.390812	10.992068	277.857612	-367.782105	11.954509	1	1	0
7	-30.5	0	0	30.5	0	0	276.639449	-370.133396	11.063084	277.841247	-367.612974	11.948106	1	1	0
7	-30.5	0	0	30.5	0	0	276.69568	-370.06551	11.097202	277.860953	-367.632535	11.937981	1	1	0
7	-30.5	0	0	30.5	0	0	276.550791	-370.168717	11.061762	277.846936	-367.728672	11.943187	1	1	0
7	-30.5	0	0	30.5	0	0	276.554112	-370.206548	11.047099	277.86985	-367.71783	11.929906	1	1	0
7	-30.5	0	0	30.5	0	0	276.517616	-370.232649	11.034978	277.885355	-367.585869	11.927461	1	1	0
7	-30.5	0	0	30.5	0	0	276.540972	-370.193455	11.052405	277.925541	-367.619168	11.917879	1	1	0
7	-30.5	0	0	30.5	0	0	276.38368	-370.40357	10.987853	277.737321	-367.640846	11.977597	1	1	0
7	-30.5	0	0	30.5	0	0	276.364205	-370.418534	10.984248	277.828571	-367.361235	11.934088	1	1	0
7	-30.5	0	0	30.5	0	0	276.495309	-370.237252	11.030426	277.926455	-367.548225	11.910509	1	1	0
7	-30.5	0	0	30.5	0	0	276.498997	-370.316704	11.012738	277.81045	-367.518238	11.953749	1	1	0
7	-30.5	0	0	30.5	0	0	276.45814	-370.38897	10.987622	277.745496	-367.501998	11.968403	1	1	0
7	-30.5	0	0	30.5	0	0	276.50265	-370.311125	11.003686	277.871684	-367.373799	11.915788	1	1	0
7	-30.5	0	0	30.5	0	0	276.442147	-370.304378	10.999641	277.883199	-367.569888	11.925067	1	1	0
7	-30.5	0	0	30.5	0	0	276.610057	-370.176213	11.058324	277.871668	-367.638158	11.933731	1	1	0
7	-30.5	0	0	30.5	0	0	276.604592	-370.109172	11.08472	277.849625	-367.711875	11.935435	1	1	0
7	-30.5	0	0	30.5	0	0	276.656718	-370.112114	11.075389	277.96282	-367.574309	11.889259	1	1	0
7	-30.5	0	0	30.5	0	0	276.61122	-370.164236	11.051472	277.890449	-367.425602	11.914255	1	1	0
7	-30.5	0	0	30.5	0	0	276.371301	-370.34725	11.002123	277.939953	-367.692078	11.91646	1	1	0
7	-30.5	0	0	30.5	0	0	276.456748	-370.262573	11.024583	277.878346	-367.731638	11.925996	1	1	0
7	-30.5	0	0	30.5	0	0	276.585305	-370.148838	11.057462	277.760645	-367.685157	11.960335	1	1	0
7	-30.5	0	0	30.5	0	0	276.651161	-370.084708	11.076061	277.848025	-367.57186	11.924013	1	1	0
7	-30.5	0	0	30.5	0	0	276.822318	-369.93684	11.1174	277.746887	-367.564876	11.968477	1	1	0
7	-30.5	0	0	30.5	0	0	276.568269	-370.166967	11.049368	277.719043	-367.616448	11.978382	1	1	0
7	-30.5	0	0	30.5	0	0	276.51559	-370.308713	10.994436	277.849678	-367.844913	11.94568	1	1	0
7	-30.5	0	0	30.5	0	0	276.617889	-370.191523	11.044595	277.798741	-367.762433	11.955249	1	1	0
7	-30.5	0	0	30.5	0	0	276.688834	-370.045417	11.082611	277.760748	-367.569044	11.95222	1	1	0
7	-30.5	0	0	30.5	0	0	276.632854	-370.146872	11.045714	277.792948	-367.681842	11.949209	1	1	0
7	-30.5	0	0	30.5	0	0	276.642233	-370.051189	11.064839	277.773503	-367.783892	11.951536	1	1	0
7	-30.5	0	0	30.5	0	0	276.702617	-369.981663	11.084969	277.84456	-367.456333	11.900534	1	1	0
7	-30.5	0	0	30.5	0	0	276.723175	-369.935164	11.084943	277.840531	-367.497753	11.904975	1	1	0
7	-30.5	0	0	30.5	0	0	276.697803	-369.969645	11.075706	277.775165	-367.612378	11.928412	1	1	0
7	-30.5	0	0	30.5	0	0	276.76155	-369.882288	11.108865	277.945632	-367.802772	11.879094	1	1	0
7	-30.5	0	0	30.5	0	0	276.666813	-369.973517	11.072728	277.901071	-367.5766	11.881901	1	1	0
7	-30.5	0	0	30.5	0	0	276.522346	-370.243707	10.979322	277.759231	-367.532737	11.92493	1	1	0
7	-30.5	0	0	30.5	0	0	276.654884	-369.95555	11.077057	277.782297	-367.682771	11.934203	1	1	0
7	-30.5	0	0	30.5	0	0	276.537109	-370.129044	11.026177	277.798396	-367.620327	11.915212	1	1	0
7	-30.5	0	0	30.5	0	0	276.585738	-370.094606	11.034615	277.752442	-367.636261	11.928879	1	1	0
7	-30.5	0	0	30.5	0	0	276.378008	-370.253778	10.973199	277.727058	-367.53143	11.93128	1	1	0
7	-30.5	0	0	30.5	0	0	276.195026	-370.455269	10.889841	277.811119	-367.628398	11.906026	1	1	0
7	-30.5	0	0	30.5	0	0	276.152976	-370.47928	10.888104	277.675708	-367.653037	11.954267	1	1	0
7	-30.5	0	0	30.5	0	0	276.113474	-370.546561	10.861055	277.758777	-367.487048	11.914516	1	1	0
7	-30.5	0	0	30.5	0	0	276.147773	-370.466663	10.878811	277.870317	-367.821299	11.887767	1	1	0
7	-30.5	0	0	30.5	0	0	276.197024	-370.517789	10.852453	277.774974	-367.909767	11.921967	1	1	0
7	-30.5	0	0	30.5	0	0	276.253046	-370.357387	10.897975	277.807316	-367.895417	11.911743	1	1	0
7	-30.5	0	0	30.5	0	0	275.910876	-370.819207	10.739724	277.80423	-368.141825	11.925569	1	1	0
7	-30.5	0	0	30.5	0	0	275.952655	-370.876624	10.709287	277.865524	-368.326249	11.929605	1	1	0
7	-30.5	0	0	30.5	0	0	275.848185	-370.924588	10.66914	277.963181	-368.203957	11.88372	1	1	0
7	-30.5	0	0	30.5	0	0	275.570166	-371.224396	10.535977	278.205755	-368.190063	11.817947	1	1	0
7	-30.5	0	0	30.5	0	0	275.570548	-371.456248	10.401587	278.326483	-368.425193	11.729021	1	1	0
7	-30.5	0	0	30.5	0	0	275.929528	-371.426881	10.18718	278.8173	-368.888028	11.4346	1	1	0
7	-30.5	0	0	30.5	0	0	276.593277	-370.830724	9.97059	279.58685	-368.365144	11.009234	1	1	0
7	-30.5	0	0	30.5	0	0	277.040232	-370.435168	9.748538	280.251146	-367.37603	10.728421	1	1	0
7	-30.5	0	0	30.5	0	0	277.326963	-370.639037	9.412234	280.883498	-367.004297	10.580003	1	1	0
7	-30.5	0	0	30.5	0	0	278.322131	-370.103858	9.295967	281.457861	-366.708589	10.457898	1	1	0
7	-30.5	0	0	30.5	0	0	279.642355	-368.761913	9.353952	282.306373	-365.976925	10.252336	1	1	0
7	-30.5	0	0	30.5	0	0	280.580632	-367.995039	9.128344	283.109164	-365.42432	10.043996	1	1	0
7	-30.5	0	0	30.5	0	0	281.702166	-367.122319	8.901551	283.533735	-364.850242	9.822765	1	1	0
7	-30.5	0	0	30.5	0	0	282.085394	-366.988489	8.204494	284.852529	-364.231399	9.180748	1	1	0
7	-30.5	0	0	30.5	0	0	283.501868	-365.777562	7.707764	285.659305	-363.761199	8.444792	1	1	0
7	-30.5	0	0	30.5	0	0	284.130847	-365.703835	6.606904	286.94381	-363.131022	7.373673	1	1	0
7	-30.5	0	0	30.5	0	0	284.94616	-365.266287	5.364519	287.899465	-362.543095	6.163689	1	1	0
7	-30.5	0	0	30.5	0	0	286.449902	-364.4311	3.907541	288.800944	-361.747673	4.72731	1	1	0
7	-30.5	0	0	30.5	0	0	287.045979	-364.074476	1.895488	290.067492	-360.77763	2.941488	1	1	0
7	-30.5	0	0	30.5	0	0	288.631687	-362.617577	-0.167854	291.502427	-359.097792	0.868249	1	1	0
7	-30.5	0	0	30.5	0	0	289.738308	-361.684774	-2.734386	293.043763	-357.617548	-1.521069	1	1	0
7	-30.5	0	0	30.5	0	0	291.020433	-360.106918	-5.513772	294.169836	-356.037941	-4.089012	1	1	0
7	-30.5	0	0	30.5	0	0	292.972923	-357.217349	-8.1546	295.581764	-353.952237	-7.062062	1	1	0
7	-30.5	0	0	30.5	0	0	295.272444	-353.96158	-11.151173	297.032986	-351.517195	-10.405385	1	1	0
7	-30.5	0	0	30.5	0	0	296.082556	-352.011946	-15.074607	298.345803	-348.61591	-14.138901	1	1	0
7	-30.5	0	0	30.5	0	0	297.45548	-348.808641	-19.067789	299.246085	-345.584869	-18.164579	1	1	0
7	-30.5	0	0	30.5	0	0	298.483952	-345.580452	-23.483816	300.569451	-342.623384	-22.590212	1	1	0
7	-30.5	0	0	30.5	0	0	298.866148	-342.577554	-28.571991	301.316198	-338.817738	-27.328672	1	1	0
7	-30.5	0	0	30.5	0	0	300.215743	-337.73304	-33.53962	302.13351	-334.438926	-32.390337	1	1	0
7	-30.5	0	0	30.5	0	0	301.082129	-333.309383	-39.011227	303.318095	-329.793669	-37.740589	1	1	0
7	-30.5	0	0	30.5	0	0	301.646065	-328.442213	-44.748379	304.188383	-324.069781	-43.303135	0	1	0
7	-30.5	0	0	30.5	0	0	302.770189	-322.249171	-50.384987	305.165826	-318.759855	-48.968906	0	1	0
7	-30.5	0	0	30.5	0	0	303.265882	-315.896699	-56.449881	305.574673	-311.989491	-54.873775	0	1	0
7	-30.5	0	0	30.5	0	0	303.911567	-308.839194	-62.707226	306.212388	-304.81095	-60.983448	0	1	0
7	-30.5	0	0	30.5	0	0	304.41611	-301.435721	-69.088978	306.792976	-297.487954	-67.286282	0	1	0
7	-30.5	0	0	30.5	0	0	304.728362	-293.266906	-75.574211	307.242783	-289.019633	-73.847323	0	1	0
7	-30.5	0	0	30.5	0	0	304.750425	-285.023004	-82.456783	307.411458	-281.298305	-80.544424	0	1	1
7	-30.5	0	0	30.5	0	0	304.569437	-276.55839	-89.447343	307.499345	-272.360039	-87.484045	0	1	1
7	-30.5	0	0	30.5	0	0	304.337592	-267.430524	-96.424441	307.082508	-263.180435	-94.522636	0	1	1
